carrier_code,flight_number,tail_number,destination_airport,scheduled_elapsed_time_(minutes),actual_elapsed_time_(minutes),departure_delay_(minutes),taxi-out_time_(minutes),date_mm/dd/yyyy,actual_departure_time,scheduled_departure_time,wheels-off_time,DepDel15
AA,1828,N937AN,PHL,120,109,29,14,2019-10-25,2019-10-25 05:34:00,2019-10-25 05:05:00,2019-10-25 05:48:00,1
AA,2841,N967NN,ORD,140,118,57,23,2019-10-25,2019-10-25 20:55:00,2019-10-25 19:58:00,2019-10-25 21:18:00,1
AA,1309,N927AN,DFW,144,140,100,16,2019-10-26,2019-10-26 16:04:00,2019-10-26 14:24:00,2019-10-26 16:20:00,1
AA,1729,N991AN,MIA,122,122,16,18,2019-10-26,2019-10-26 20:04:00,2019-10-26 19:48:00,2019-10-26 20:22:00,1
AA,2328,N146AA,LAX,297,270,18,16,2019-10-26,2019-10-26 07:18:00,2019-10-26 07:00:00,2019-10-26 07:34:00,1
AA,2440,N763US,ORD,133,120,27,12,2019-10-26,2019-10-26 06:27:00,2019-10-26 06:00:00,2019-10-26 06:39:00,1
AA,2770,N148AN,DFW,147,148,31,15,2019-10-26,2019-10-26 06:31:00,2019-10-26 06:00:00,2019-10-26 06:46:00,1
AA,309,N967UW,DCA,119,90,40,11,2019-10-27,2019-10-27 17:41:00,2019-10-27 17:01:00,2019-10-27 17:52:00,1
AA,476,N652AW,PHX,244,229,21,13,2019-10-27,2019-10-27 12:05:00,2019-10-27 11:44:00,2019-10-27 12:18:00,1
AA,1550,N740UW,CLT,81,57,40,8,2019-10-27,2019-10-27 21:00:00,2019-10-27 20:20:00,2019-10-27 21:08:00,1
AA,1574,N965NN,ORD,130,119,60,18,2019-10-27,2019-10-27 08:00:00,2019-10-27 07:00:00,2019-10-27 08:18:00,1
AA,1718,N763US,CLT,82,76,20,17,2019-10-27,2019-10-27 07:39:00,2019-10-27 07:19:00,2019-10-27 07:56:00,1
AA,2887,N953UW,DCA,110,109,317,19,2019-10-27,2019-10-27 11:27:00,2019-10-27 06:10:00,2019-10-27 11:46:00,1
AA,309,N945UW,DCA,119,100,28,13,2019-10-28,2019-10-28 17:29:00,2019-10-28 17:01:00,2019-10-28 17:42:00,1
AA,476,N673AW,PHX,244,246,16,16,2019-10-28,2019-10-28 12:00:00,2019-10-28 11:44:00,2019-10-28 12:16:00,1
AA,1300,N959NN,ORD,136,121,17,26,2019-10-28,2019-10-28 10:28:00,2019-10-28 10:11:00,2019-10-28 10:54:00,1
AA,1376,N965UW,LGA,137,113,75,11,2019-10-28,2019-10-28 16:40:00,2019-10-28 15:25:00,2019-10-28 16:51:00,1
AA,2737,N145AN,LAX,293,296,18,24,2019-10-28,2019-10-28 11:32:00,2019-10-28 11:14:00,2019-10-28 11:56:00,1
AA,242,N964AN,DFW,148,168,18,40,2019-10-29,2019-10-29 18:35:00,2019-10-29 18:17:00,2019-10-29 19:15:00,1
AA,795,N9008U,MIA,115,107,158,14,2019-10-29,2019-10-29 15:38:00,2019-10-29 13:00:00,2019-10-29 15:52:00,1
AA,1177,N9025B,MIA,115,112,31,18,2019-10-29,2019-10-29 07:22:00,2019-10-29 06:51:00,2019-10-29 07:40:00,1
AA,1309,N914AN,DFW,144,137,40,19,2019-10-29,2019-10-29 15:04:00,2019-10-29 14:24:00,2019-10-29 15:23:00,1
AA,1550,N835AW,CLT,81,69,19,25,2019-10-29,2019-10-29 20:39:00,2019-10-29 20:20:00,2019-10-29 21:04:00,1
AA,2328,N997AA,LAX,297,302,105,16,2019-10-29,2019-10-29 08:45:00,2019-10-29 07:00:00,2019-10-29 09:01:00,1
AA,2440,N771XF,ORD,133,110,70,10,2019-10-29,2019-10-29 07:10:00,2019-10-29 06:00:00,2019-10-29 07:20:00,1
AA,242,N942AN,DFW,148,159,55,14,2019-10-30,2019-10-30 19:12:00,2019-10-30 18:17:00,2019-10-30 19:26:00,1
AA,440,N658AW,PHX,245,251,107,17,2019-10-30,2019-10-30 20:04:00,2019-10-30 18:17:00,2019-10-30 20:21:00,1
AA,496,N961UW,DCA,110,90,17,19,2019-10-30,2019-10-30 11:50:00,2019-10-30 11:33:00,2019-10-30 12:09:00,1
AA,603,N958UW,PHL,128,113,31,20,2019-10-30,2019-10-30 15:28:00,2019-10-30 14:57:00,2019-10-30 15:48:00,1
AA,649,N12028,DFW,151,136,46,8,2019-10-30,2019-10-30 20:46:00,2019-10-30 20:00:00,2019-10-30 20:54:00,1
AA,795,N8031M,MIA,115,103,26,13,2019-10-30,2019-10-30 13:26:00,2019-10-30 13:00:00,2019-10-30 13:39:00,1
AA,885,N926NN,ORD,143,143,29,32,2019-10-30,2019-10-30 18:06:00,2019-10-30 17:37:00,2019-10-30 18:38:00,1
AA,1300,N301PA,ORD,136,132,75,19,2019-10-30,2019-10-30 11:26:00,2019-10-30 10:11:00,2019-10-30 11:45:00,1
AA,1309,N894NN,DFW,144,146,52,18,2019-10-30,2019-10-30 15:16:00,2019-10-30 14:24:00,2019-10-30 15:34:00,1
AA,1550,N770UW,CLT,81,73,84,21,2019-10-30,2019-10-30 21:44:00,2019-10-30 20:20:00,2019-10-30 22:05:00,1
AA,1627,N771XF,ORD,137,159,113,36,2019-10-30,2019-10-30 18:47:00,2019-10-30 16:54:00,2019-10-30 19:23:00,1
AA,1643,N919NN,CLT,82,69,133,22,2019-10-30,2019-10-30 14:36:00,2019-10-30 12:23:00,2019-10-30 14:58:00,1
AA,1662,N957UW,LGA,138,114,26,21,2019-10-30,2019-10-30 20:28:00,2019-10-30 20:02:00,2019-10-30 20:49:00,1
AA,1729,N816NN,MIA,122,120,80,32,2019-10-30,2019-10-30 21:08:00,2019-10-30 19:48:00,2019-10-30 21:40:00,1
AA,1991,N959UW,PHL,128,116,20,19,2019-10-30,2019-10-30 18:06:00,2019-10-30 17:46:00,2019-10-30 18:25:00,1
AA,2619,N944AN,DFW,151,149,17,25,2019-10-30,2019-10-30 09:42:00,2019-10-30 09:25:00,2019-10-30 10:07:00,1
AA,2717,N9018E,MIA,122,111,17,17,2019-10-30,2019-10-30 09:34:00,2019-10-30 09:17:00,2019-10-30 09:51:00,1
AA,2841,N936NN,ORD,140,124,41,14,2019-10-30,2019-10-30 20:39:00,2019-10-30 19:58:00,2019-10-30 20:53:00,1
AA,242,N912AN,DFW,147,141,61,19,2019-10-31,2019-10-31 18:14:00,2019-10-31 17:13:00,2019-10-31 18:33:00,1
AA,309,N959UW,DCA,115,93,34,13,2019-10-31,2019-10-31 17:22:00,2019-10-31 16:48:00,2019-10-31 17:35:00,1
AA,496,N959UW,DCA,110,105,51,13,2019-10-31,2019-10-31 12:05:00,2019-10-31 11:14:00,2019-10-31 12:18:00,1
AA,603,N957UW,PHL,128,113,30,14,2019-10-31,2019-10-31 15:27:00,2019-10-31 14:57:00,2019-10-31 15:41:00,1
AA,795,N8031M,MIA,115,133,36,32,2019-10-31,2019-10-31 13:36:00,2019-10-31 13:00:00,2019-10-31 14:08:00,1
AA,1300,N355PU,ORD,136,124,51,31,2019-10-31,2019-10-31 11:02:00,2019-10-31 10:11:00,2019-10-31 11:33:00,1
AA,1376,N947UW,LGA,137,127,52,23,2019-10-31,2019-10-31 16:17:00,2019-10-31 15:25:00,2019-10-31 16:40:00,1
AA,1630,N954NN,DFW,144,136,34,17,2019-10-31,2019-10-31 17:01:00,2019-10-31 16:27:00,2019-10-31 17:18:00,1
AA,1643,N909AN,CLT,82,125,96,65,2019-10-31,2019-10-31 13:59:00,2019-10-31 12:23:00,2019-10-31 15:04:00,1
AA,1729,N806NN,MIA,122,107,80,17,2019-10-31,2019-10-31 21:08:00,2019-10-31 19:48:00,2019-10-31 21:25:00,1
AA,2552,N741UW,MIA,121,106,27,15,2019-10-31,2019-10-31 19:04:00,2019-10-31 18:37:00,2019-10-31 19:19:00,1
AA,2841,N903AN,ORD,140,114,32,14,2019-10-31,2019-10-31 20:30:00,2019-10-31 19:58:00,2019-10-31 20:44:00,1
AA,1567,N929AN,DFW,144,143,63,16,2019-01-11,2019-01-11 09:03:00,2019-01-11 08:00:00,2019-01-11 09:19:00,1
AA,2344,N801NN,MIA,122,119,27,24,2019-01-11,2019-01-11 08:00:00,2019-01-11 07:33:00,2019-01-11 08:24:00,1
AA,2440,N772XF,ORD,133,115,44,15,2019-01-11,2019-01-11 06:44:00,2019-01-11 06:00:00,2019-01-11 06:59:00,1
AA,2552,N732US,MIA,121,117,23,14,2019-01-11,2019-01-11 19:00:00,2019-01-11 18:37:00,2019-01-11 19:14:00,1
AA,2717,N93003,MIA,122,107,16,16,2019-01-11,2019-01-11 09:33:00,2019-01-11 09:17:00,2019-01-11 09:49:00,1
AA,603,N961UW,PHL,126,126,1199,23,2019-03-11,2019-03-11 11:08:00,2019-03-11 15:09:00,2019-03-11 11:31:00,1
AA,1662,N955UW,LGA,138,115,16,16,2019-03-11,2019-03-11 20:18:00,2019-03-11 20:02:00,2019-03-11 20:34:00,1
AA,242,N903NN,DFW,158,155,16,22,2019-04-11,2019-04-11 18:33:00,2019-04-11 18:17:00,2019-04-11 18:55:00,1
AA,603,N959UW,PHL,126,107,74,18,2019-04-11,2019-04-11 16:23:00,2019-04-11 15:09:00,2019-04-11 16:41:00,1
AA,649,N9012,DFW,157,162,43,22,2019-04-11,2019-04-11 20:43:00,2019-04-11 20:00:00,2019-04-11 21:05:00,1
AA,795,N931AN,MIA,118,106,42,15,2019-04-11,2019-04-11 13:59:00,2019-04-11 13:17:00,2019-04-11 14:14:00,1
AA,1309,N918US,DFW,151,152,27,21,2019-04-11,2019-04-11 15:03:00,2019-04-11 14:36:00,2019-04-11 15:24:00,1
AA,1662,N948UW,LGA,138,115,24,15,2019-04-11,2019-04-11 20:26:00,2019-04-11 20:02:00,2019-04-11 20:41:00,1
AA,1828,N965NN,PHL,119,104,23,10,2019-04-11,2019-04-11 05:29:00,2019-04-11 05:06:00,2019-04-11 05:39:00,1
AA,1991,N947UW,PHL,131,109,172,19,2019-04-11,2019-04-11 20:38:00,2019-04-11 17:46:00,2019-04-11 20:57:00,1
AA,2717,N9012,MIA,128,113,68,13,2019-04-11,2019-04-11 10:28:00,2019-04-11 09:20:00,2019-04-11 10:41:00,1
AA,242,N902AN,DFW,158,148,137,13,2019-05-11,2019-05-11 20:34:00,2019-05-11 18:17:00,2019-05-11 20:47:00,1
AA,649,N8031M,DFW,157,148,148,17,2019-05-11,2019-05-11 22:28:00,2019-05-11 20:00:00,2019-05-11 22:45:00,1
AA,1177,N9006,MIA,119,108,64,14,2019-05-11,2019-05-11 07:34:00,2019-05-11 06:30:00,2019-05-11 07:48:00,1
AA,1409,N139AN,LAX,313,277,21,12,2019-05-11,2019-05-11 19:36:00,2019-05-11 19:15:00,2019-05-11 19:48:00,1
AA,649,N9006,DFW,157,137,81,16,2019-06-11,2019-06-11 21:21:00,2019-06-11 20:00:00,2019-06-11 21:37:00,1
AA,795,N850NN,MIA,118,102,152,15,2019-06-11,2019-06-11 15:49:00,2019-06-11 13:17:00,2019-06-11 16:04:00,1
AA,1300,N932AN,ORD,138,115,89,9,2019-06-11,2019-06-11 12:23:00,2019-06-11 10:54:00,2019-06-11 12:32:00,1
AA,1550,N711UW,CLT,77,64,16,19,2019-06-11,2019-06-11 20:38:00,2019-06-11 20:22:00,2019-06-11 20:57:00,1
AA,1627,N755US,ORD,138,147,55,29,2019-06-11,2019-06-11 17:49:00,2019-06-11 16:54:00,2019-06-11 18:18:00,1
AA,242,N936AN,DFW,158,146,39,18,2019-07-11,2019-07-11 18:56:00,2019-07-11 18:17:00,2019-07-11 19:14:00,1
AA,649,N8031M,DFW,157,151,34,21,2019-07-11,2019-07-11 20:34:00,2019-07-11 20:00:00,2019-07-11 20:55:00,1
AA,738,N909AN,DFW,152,140,80,13,2019-07-11,2019-07-11 13:42:00,2019-07-11 12:22:00,2019-07-11 13:55:00,1
AA,1627,N754UW,ORD,138,120,17,16,2019-07-11,2019-07-11 17:11:00,2019-07-11 16:54:00,2019-07-11 17:27:00,1
AA,1630,N986NN,DFW,155,151,32,19,2019-07-11,2019-07-11 16:56:00,2019-07-11 16:24:00,2019-07-11 17:15:00,1
AA,1662,N967UW,LGA,138,136,44,27,2019-07-11,2019-07-11 20:46:00,2019-07-11 20:02:00,2019-07-11 21:13:00,1
AA,1729,N852NN,MIA,125,111,34,16,2019-07-11,2019-07-11 20:22:00,2019-07-11 19:48:00,2019-07-11 20:38:00,1
AA,649,N9023N,DFW,157,122,67,13,2019-08-11,2019-08-11 21:07:00,2019-08-11 20:00:00,2019-08-11 21:20:00,1
AA,795,N840NN,MIA,118,103,40,21,2019-08-11,2019-08-11 13:57:00,2019-08-11 13:17:00,2019-08-11 14:18:00,1
AA,1567,N910AN,DFW,156,150,19,19,2019-08-11,2019-08-11 08:11:00,2019-08-11 07:52:00,2019-08-11 08:30:00,1
AA,1729,N816NN,MIA,125,110,32,26,2019-08-11,2019-08-11 20:20:00,2019-08-11 19:48:00,2019-08-11 20:46:00,1
AA,1991,N956UW,PHL,131,106,77,14,2019-08-11,2019-08-11 19:03:00,2019-08-11 17:46:00,2019-08-11 19:17:00,1
AA,2770,N164NN,DFW,152,149,45,23,2019-08-11,2019-08-11 07:02:00,2019-08-11 06:17:00,2019-08-11 07:25:00,1
AA,738,N937NN,DFW,152,134,30,12,2019-09-11,2019-09-11 12:52:00,2019-09-11 12:22:00,2019-09-11 13:04:00,1
AA,2328,N958NN,LAX,310,292,21,15,2019-09-11,2019-09-11 07:21:00,2019-09-11 07:00:00,2019-09-11 07:36:00,1
AA,1627,N816AW,ORD,138,143,23,26,2019-10-11,2019-10-11 17:17:00,2019-10-11 16:54:00,2019-10-11 17:43:00,1
AA,795,N833NN,MIA,118,107,26,16,2019-11-11,2019-11-11 13:43:00,2019-11-11 13:17:00,2019-11-11 13:59:00,1
AA,885,N924NN,ORD,143,125,192,18,2019-11-11,2019-11-11 20:53:00,2019-11-11 17:41:00,2019-11-11 21:11:00,1
AA,1309,N172US,DFW,151,144,30,20,2019-11-11,2019-11-11 15:06:00,2019-11-11 14:36:00,2019-11-11 15:26:00,1
AA,1574,N946AN,ORD,141,133,327,19,2019-11-11,2019-11-11 12:51:00,2019-11-11 07:24:00,2019-11-11 13:10:00,1
AA,1643,N947AN,CLT,78,60,243,16,2019-11-11,2019-11-11 16:30:00,2019-11-11 12:27:00,2019-11-11 16:46:00,1
AA,2841,N962AN,ORD,140,134,206,17,2019-11-11,2019-11-11 23:24:00,2019-11-11 19:58:00,2019-11-11 23:41:00,1
AA,603,N957UW,PHL,126,109,51,18,2019-12-11,2019-12-11 16:00:00,2019-12-11 15:09:00,2019-12-11 16:18:00,1
AA,1309,N172US,DFW,151,153,120,41,2019-12-11,2019-12-11 16:36:00,2019-12-11 14:36:00,2019-12-11 17:17:00,1
AA,1627,N814AW,ORD,138,125,95,16,2019-12-11,2019-12-11 18:29:00,2019-12-11 16:54:00,2019-12-11 18:45:00,1
AA,1718,N765US,CLT,83,84,142,32,2019-12-11,2019-12-11 09:29:00,2019-12-11 07:07:00,2019-12-11 10:01:00,1
AA,1729,N335PH,MIA,125,127,15,30,2019-12-11,2019-12-11 20:03:00,2019-12-11 19:48:00,2019-12-11 20:33:00,1
AA,1574,N886NN,ORD,141,131,68,10,2019-11-13,2019-11-13 08:32:00,2019-11-13 07:24:00,2019-11-13 08:42:00,1
AA,1994,N891NN,CLT,78,91,35,49,2019-11-13,2019-11-13 05:40:00,2019-11-13 05:05:00,2019-11-13 06:29:00,1
AA,2344,N844NN,MIA,123,103,148,16,2019-11-13,2019-11-13 10:01:00,2019-11-13 07:33:00,2019-11-13 10:17:00,1
AA,1574,N842NN,ORD,141,135,18,18,2019-11-14,2019-11-14 07:42:00,2019-11-14 07:24:00,2019-11-14 08:00:00,1
AA,1627,N762US,ORD,138,125,119,19,2019-11-14,2019-11-14 18:53:00,2019-11-14 16:54:00,2019-11-14 19:12:00,1
AA,2717,N9013A,MIA,125,133,15,32,2019-11-14,2019-11-14 08:56:00,2019-11-14 08:41:00,2019-11-14 09:28:00,1
AA,835,N765US,LGA,131,118,22,15,2019-11-15,2019-11-15 06:54:00,2019-11-15 06:32:00,2019-11-15 07:09:00,1
AA,885,N938NN,ORD,143,136,15,21,2019-11-15,2019-11-15 17:56:00,2019-11-15 17:41:00,2019-11-15 18:17:00,1
AA,1567,N924AN,DFW,156,141,18,26,2019-11-15,2019-11-15 08:10:00,2019-11-15 07:52:00,2019-11-15 08:36:00,1
AA,1828,N801NN,PHL,119,112,57,21,2019-11-15,2019-11-15 06:03:00,2019-11-15 05:06:00,2019-11-15 06:24:00,1
AA,1994,N838NN,CLT,78,104,222,48,2019-11-15,2019-11-15 08:47:00,2019-11-15 05:05:00,2019-11-15 09:35:00,1
AA,2344,N904AN,MIA,123,132,78,32,2019-11-15,2019-11-15 08:51:00,2019-11-15 07:33:00,2019-11-15 09:23:00,1
AA,2770,N904AA,DFW,152,137,33,16,2019-11-15,2019-11-15 06:50:00,2019-11-15 06:17:00,2019-11-15 07:06:00,1
AA,2778,N927NN,DFW,156,143,22,20,2019-11-15,2019-11-15 10:19:00,2019-11-15 09:57:00,2019-11-15 10:39:00,1
AA,1409,N165NN,LAX,313,282,37,16,2019-11-16,2019-11-16 19:52:00,2019-11-16 19:15:00,2019-11-16 20:08:00,1
AA,2552,N740UW,MIA,123,103,77,17,2019-11-16,2019-11-16 19:56:00,2019-11-16 18:39:00,2019-11-16 20:13:00,1
AA,835,N944UW,LGA,138,118,59,18,2019-11-17,2019-11-17 10:58:00,2019-11-17 09:59:00,2019-11-17 11:16:00,1
AA,1309,N176UW,DFW,151,154,76,31,2019-11-17,2019-11-17 15:52:00,2019-11-17 14:36:00,2019-11-17 16:23:00,1
AA,1376,N953UW,LGA,130,122,171,16,2019-11-17,2019-11-17 18:25:00,2019-11-17 15:34:00,2019-11-17 18:41:00,1
AA,1643,N938AN,CLT,78,76,20,18,2019-11-17,2019-11-17 12:47:00,2019-11-17 12:27:00,2019-11-17 13:05:00,1
AA,2552,N825AW,MIA,123,116,274,21,2019-11-17,2019-11-17 23:13:00,2019-11-17 18:39:00,2019-11-17 23:34:00,1
AA,242,N968AN,DFW,158,135,153,14,2019-11-18,2019-11-18 20:50:00,2019-11-18 18:17:00,2019-11-18 21:04:00,1
AA,1309,N553UW,DFW,151,158,54,29,2019-11-18,2019-11-18 15:30:00,2019-11-18 14:36:00,2019-11-18 15:59:00,1
AA,1574,N939AN,ORD,141,127,25,24,2019-11-18,2019-11-18 07:49:00,2019-11-18 07:24:00,2019-11-18 08:13:00,1
AA,1662,N967UW,LGA,138,189,44,78,2019-11-18,2019-11-18 20:46:00,2019-11-18 20:02:00,2019-11-18 22:04:00,1
AA,1662,N947UW,LGA,138,120,85,14,2019-11-19,2019-11-19 21:27:00,2019-11-19 20:02:00,2019-11-19 21:41:00,1
AA,1550,N708UW,CLT,77,61,33,13,2019-11-20,2019-11-20 20:55:00,2019-11-20 20:22:00,2019-11-20 21:08:00,1
AA,1994,N989AN,CLT,78,76,49,25,2019-11-20,2019-11-20 05:54:00,2019-11-20 05:05:00,2019-11-20 06:19:00,1
AA,440,N649AW,PHX,263,261,37,15,2019-11-21,2019-11-21 17:17:00,2019-11-21 16:40:00,2019-11-21 17:32:00,1
AA,476,N680AW,PHX,261,269,1102,16,2019-11-21,2019-11-21 06:06:00,2019-11-21 11:44:00,2019-11-21 06:22:00,1
AA,1508,N123NN,LAX,309,325,54,25,2019-11-21,2019-11-21 19:02:00,2019-11-21 18:08:00,2019-11-21 19:27:00,1
AA,1309,N920AN,DFW,151,145,65,17,2019-11-22,2019-11-22 15:25:00,2019-11-22 14:20:00,2019-11-22 15:42:00,1
AA,1365,N9017P,DFW,152,138,34,15,2019-11-22,2019-11-22 12:53:00,2019-11-22 12:19:00,2019-11-22 13:08:00,1
AA,1653,N702UW,CLT,77,73,48,17,2019-11-22,2019-11-22 21:01:00,2019-11-22 20:13:00,2019-11-22 21:18:00,1
AA,1662,N967UW,LGA,138,139,21,17,2019-11-22,2019-11-22 20:32:00,2019-11-22 20:11:00,2019-11-22 20:49:00,1
AA,1691,N901AN,ORD,143,119,25,17,2019-11-22,2019-11-22 18:01:00,2019-11-22 17:36:00,2019-11-22 18:18:00,1
AA,1991,N955UW,PHL,131,103,80,10,2019-11-22,2019-11-22 19:06:00,2019-11-22 17:46:00,2019-11-22 19:16:00,1
AA,2737,N928AM,LAX,309,293,17,14,2019-11-22,2019-11-22 11:31:00,2019-11-22 11:14:00,2019-11-22 11:45:00,1
AA,1309,N933AN,DFW,151,171,326,44,2019-11-23,2019-11-23 19:46:00,2019-11-23 14:20:00,2019-11-23 20:30:00,1
AA,1567,N339PL,DFW,156,154,17,15,2019-11-23,2019-11-23 08:10:00,2019-11-23 07:53:00,2019-11-23 08:25:00,1
AA,1630,N950AN,DFW,155,148,18,13,2019-11-23,2019-11-23 16:49:00,2019-11-23 16:31:00,2019-11-23 17:02:00,1
AA,1718,N112US,CLT,83,78,215,25,2019-11-23,2019-11-23 10:37:00,2019-11-23 07:02:00,2019-11-23 11:02:00,1
AA,476,N665AW,PHX,261,252,24,17,2019-11-24,2019-11-24 12:08:00,2019-11-24 11:44:00,2019-11-24 12:25:00,1
AA,1691,N925NN,ORD,143,146,32,17,2019-11-24,2019-11-24 18:08:00,2019-11-24 17:36:00,2019-11-24 18:25:00,1
AA,1653,N765US,CLT,77,63,82,16,2019-11-25,2019-11-25 21:35:00,2019-11-25 20:13:00,2019-11-25 21:51:00,1
AA,1656,N948UW,DCA,115,109,101,24,2019-11-25,2019-11-25 18:46:00,2019-11-25 17:05:00,2019-11-25 19:10:00,1
AA,2737,N151AN,LAX,309,305,64,19,2019-11-25,2019-11-25 12:18:00,2019-11-25 11:14:00,2019-11-25 12:37:00,1
AA,242,N927NN,DFW,158,141,61,12,2019-11-26,2019-11-26 19:14:00,2019-11-26 18:13:00,2019-11-26 19:26:00,1
AA,649,N9004F,DFW,157,148,19,14,2019-11-26,2019-11-26 20:11:00,2019-11-26 19:52:00,2019-11-26 20:25:00,1
AA,401,N965UW,PHL,126,133,39,12,2019-11-27,2019-11-27 15:58:00,2019-11-27 15:19:00,2019-11-27 16:10:00,1
AA,476,N601AW,PHX,261,246,18,13,2019-11-27,2019-11-27 12:02:00,2019-11-27 11:44:00,2019-11-27 12:15:00,1
AA,799,N725UW,CLT,89,96,33,33,2019-11-27,2019-11-27 09:06:00,2019-11-27 08:33:00,2019-11-27 09:39:00,1
AA,835,N817AW,LGA,131,125,93,15,2019-11-27,2019-11-27 08:05:00,2019-11-27 06:32:00,2019-11-27 08:20:00,1
AA,1365,N8001N,DFW,152,132,58,13,2019-11-27,2019-11-27 13:17:00,2019-11-27 12:19:00,2019-11-27 13:30:00,1
AA,1980,N949UW,PHL,130,118,18,18,2019-11-27,2019-11-27 12:07:00,2019-11-27 11:49:00,2019-11-27 12:25:00,1
AA,2344,N9004F,MIA,123,119,26,25,2019-11-27,2019-11-27 08:01:00,2019-11-27 07:35:00,2019-11-27 08:26:00,1
AA,2770,N993AN,DFW,147,137,55,18,2019-11-27,2019-11-27 06:22:00,2019-11-27 05:27:00,2019-11-27 06:40:00,1
AA,2871,N916AN,ORD,138,136,30,28,2019-11-27,2019-11-27 16:43:00,2019-11-27 16:13:00,2019-11-27 17:11:00,1
AA,1574,N955AN,ORD,141,126,24,18,2019-11-28,2019-11-28 08:04:00,2019-11-28 07:40:00,2019-11-28 08:22:00,1
AA,1643,N821AW,CLT,78,61,84,14,2019-11-28,2019-11-28 13:41:00,2019-11-28 12:17:00,2019-11-28 13:55:00,1
AA,1718,N818NN,CLT,83,57,61,14,2019-11-29,2019-11-29 08:06:00,2019-11-29 07:05:00,2019-11-29 08:20:00,1
AA,649,N8031M,DFW,157,150,64,17,2019-11-30,2019-11-30 20:56:00,2019-11-30 19:52:00,2019-11-30 21:13:00,1
AA,1365,N9011P,DFW,152,158,126,20,2019-11-30,2019-11-30 14:25:00,2019-11-30 12:19:00,2019-11-30 14:45:00,1
AA,1691,N923NN,ORD,143,145,83,32,2019-11-30,2019-11-30 18:59:00,2019-11-30 17:36:00,2019-11-30 19:31:00,1
AA,1750,N820AW,PHL,125,108,45,13,2019-11-30,2019-11-30 13:35:00,2019-11-30 12:50:00,2019-11-30 13:48:00,1
AA,2663,N913AN,ORD,140,154,78,21,2019-11-30,2019-11-30 21:16:00,2019-11-30 19:58:00,2019-11-30 21:37:00,1
AA,2737,N145AN,LAX,309,302,45,20,2019-11-30,2019-11-30 11:59:00,2019-11-30 11:14:00,2019-11-30 12:19:00,1
AA,2871,N952NN,ORD,138,148,63,31,2019-11-30,2019-11-30 17:16:00,2019-11-30 16:13:00,2019-11-30 17:47:00,1
AA,649,N9004F,DFW,157,154,18,15,2019-01-12,2019-01-12 20:10:00,2019-01-12 19:52:00,2019-01-12 20:25:00,1
AA,799,N818AW,CLT,89,83,36,22,2019-01-12,2019-01-12 09:09:00,2019-01-12 08:33:00,2019-01-12 09:31:00,1
AA,1365,N8009T,DFW,152,144,17,17,2019-01-12,2019-01-12 12:36:00,2019-01-12 12:19:00,2019-01-12 12:53:00,1
AA,1520,N907NN,ORD,140,178,15,13,2019-01-12,2019-01-12 20:13:00,2019-01-12 19:58:00,2019-01-12 20:26:00,1
AA,1662,N946UW,LGA,138,165,89,47,2019-01-12,2019-01-12 21:40:00,2019-01-12 20:11:00,2019-01-12 22:27:00,1
AA,1684,N959UW,PHL,126,159,17,38,2019-01-12,2019-01-12 15:36:00,2019-01-12 15:19:00,2019-01-12 16:14:00,1
AA,1991,N963UW,PHL,131,161,92,58,2019-01-12,2019-01-12 19:18:00,2019-01-12 17:46:00,2019-01-12 20:16:00,1
AA,1994,N990NN,CLT,78,62,37,14,2019-01-12,2019-01-12 05:54:00,2019-01-12 05:17:00,2019-01-12 06:08:00,1
AA,2328,N153AN,LAX,313,308,143,17,2019-01-12,2019-01-12 09:00:00,2019-01-12 06:37:00,2019-01-12 09:17:00,1
AA,440,N657AW,PHX,263,251,17,16,2019-02-12,2019-02-12 16:57:00,2019-02-12 16:40:00,2019-02-12 17:13:00,1
AA,1309,N912AN,DFW,151,148,60,20,2019-02-12,2019-02-12 15:20:00,2019-02-12 14:20:00,2019-02-12 15:40:00,1
AA,1662,N945UW,LGA,138,149,128,14,2019-02-12,2019-02-12 22:19:00,2019-02-12 20:11:00,2019-02-12 22:33:00,1
AA,1991,N967UW,PHL,131,194,67,75,2019-02-12,2019-02-12 18:53:00,2019-02-12 17:46:00,2019-02-12 20:08:00,1
AA,2184,N963UW,DCA,114,96,25,15,2019-02-12,2019-02-12 11:58:00,2019-02-12 11:33:00,2019-02-12 12:13:00,1
AA,649,N9021H,DFW,157,137,62,14,2019-03-12,2019-03-12 20:54:00,2019-03-12 19:52:00,2019-03-12 21:08:00,1
AA,1520,N989NN,ORD,140,125,39,18,2019-03-12,2019-03-12 20:37:00,2019-03-12 19:58:00,2019-03-12 20:55:00,1
AA,1671,N867NN,MIA,118,101,29,15,2019-03-12,2019-03-12 13:47:00,2019-03-12 13:18:00,2019-03-12 14:02:00,1
AA,1691,N315PE,ORD,143,123,37,15,2019-03-12,2019-03-12 18:13:00,2019-03-12 17:36:00,2019-03-12 18:28:00,1
AA,2328,N903AA,LAX,313,297,49,20,2019-03-12,2019-03-12 07:19:00,2019-03-12 06:30:00,2019-03-12 07:39:00,1
AA,2552,N918AN,MIA,123,105,114,15,2019-03-12,2019-03-12 20:35:00,2019-03-12 18:41:00,2019-03-12 20:50:00,1
AA,2737,N906AA,LAX,309,284,21,12,2019-03-12,2019-03-12 11:35:00,2019-03-12 11:14:00,2019-03-12 11:47:00,1
