flight_number,scheduled_elapsed_time_(minutes),actual_elapsed_time_(minutes),departure_delay_(minutes),taxi-out_time_(minutes),DepDel15,dest_airport_label,month,day,act_dep_time_hr,act_dep_time_min,sch_dep_time_hr,sch_dep_time_min,wo_time_hr,wo_time_min
1718,82,67,-5,18,0,8,10,28,7,14,7,19,7,32
1729,122,103,-3,16,0,34,10,28,19,45,19,48,20,1
1828,120,116,-5,16,0,45,10,28,5,0,5,5,5,16
1907,125,126,-2,30,0,45,10,28,7,38,7,40,8,8
1980,125,126,-6,30,0,45,10,28,11,43,11,49,12,13
1991,128,102,-7,10,0,45,10,28,17,39,17,46,17,49
1994,75,67,-6,15,0,8,10,28,5,14,5,20,5,29
2328,297,301,-1,23,0,29,10,28,6,59,7,0,7,22
2344,122,120,-9,24,0,34,10,28,7,24,7,33,7,48
2440,133,145,-3,16,0,43,10,28,5,57,6,0,6,13
2552,121,109,0,14,0,34,10,28,18,37,18,37,18,51
2619,151,139,-6,20,0,14,10,28,9,19,9,25,9,39
2717,122,120,4,28,0,34,10,28,9,21,9,17,9,49
2737,293,296,18,24,1,29,10,28,11,32,11,14,11,56
2770,142,140,-5,14,0,14,10,28,6,15,6,20,6,29
2778,151,148,-6,16,0,14,10,28,9,54,10,0,10,10
2841,140,136,4,21,0,43,10,28,20,2,19,58,20,23
242,148,168,18,40,1,14,10,29,18,35,18,17,19,15
309,119,101,-1,16,0,12,10,29,17,0,17,1,17,16
440,245,262,-9,13,0,100,10,29,18,8,18,17,18,21
476,244,241,-7,17,0,100,10,29,11,37,11,44,11,54
496,110,102,-7,13,0,12,10,29,11,26,11,33,11,39
603,128,120,9,27,0,45,10,29,15,6,14,57,15,33
649,151,163,-4,34,0,14,10,29,19,56,20,0,20,30
738,142,138,-7,18,0,14,10,29,12,22,12,29,12,40
795,115,107,158,14,1,34,10,29,15,38,13,0,15,52
799,86,60,-5,15,0,8,10,29,8,43,8,48,8,58
835,126,111,-7,14,0,101,10,29,6,26,6,33,6,40
885,143,119,-1,19,0,43,10,29,17,36,17,37,17,55
1177,115,112,31,18,1,34,10,29,7,22,6,51,7,40
1300,136,109,-2,11,0,43,10,29,10,9,10,11,10,20
1309,144,137,40,19,1,14,10,29,15,4,14,24,15,23
1376,137,124,-3,21,0,101,10,29,15,22,15,25,15,43
1409,296,299,1,17,0,29,10,29,18,31,18,30,18,48
1550,81,69,19,25,1,8,10,29,20,39,20,20,21,4
1567,144,162,-1,33,0,14,10,29,7,59,8,0,8,32
1627,137,117,1,15,0,43,10,29,16,55,16,54,17,10
1630,144,162,1,18,0,14,10,29,16,28,16,27,16,46
1643,82,84,-1,29,0,8,10,29,12,22,12,23,12,51
1662,138,128,-4,26,0,101,10,29,19,58,20,2,20,24
1718,82,78,-9,35,0,8,10,29,7,10,7,19,7,45
1729,122,117,-10,27,0,34,10,29,19,38,19,48,20,5
1828,120,100,-7,9,0,45,10,29,4,58,5,5,5,7
1907,125,115,-5,14,0,45,10,29,7,35,7,40,7,49
1980,125,116,-8,12,0,45,10,29,11,41,11,49,11,53
1991,128,113,-8,14,0,45,10,29,17,38,17,46,17,52
1994,75,95,-7,46,0,8,10,29,5,13,5,20,5,59
2328,297,302,105,16,1,29,10,29,8,45,7,0,9,1
2344,122,114,-3,20,0,34,10,29,7,30,7,33,7,50
2440,133,110,70,10,1,43,10,29,7,10,6,0,7,20
2619,151,158,-6,23,0,14,10,29,9,19,9,25,9,42
2717,122,109,-10,17,0,34,10,29,9,7,9,17,9,24
2737,293,288,-3,18,0,29,10,29,11,11,11,14,11,29
2770,142,147,-5,20,0,14,10,29,6,15,6,20,6,35
2841,140,120,-4,14,0,43,10,29,19,54,19,58,20,8
242,148,159,55,14,1,14,10,30,19,12,18,17,19,26
309,119,97,-4,16,0,12,10,30,16,57,17,1,17,13
440,245,251,107,17,1,100,10,30,20,4,18,17,20,21
496,110,90,17,19,1,12,10,30,11,50,11,33,12,9
603,128,113,31,20,1,45,10,30,15,28,14,57,15,48
649,151,136,46,8,1,14,10,30,20,46,20,0,20,54
738,142,140,3,10,0,14,10,30,12,32,12,29,12,42
795,115,103,26,13,1,34,10,30,13,26,13,0,13,39
799,86,69,-7,18,0,8,10,30,8,41,8,48,8,59
835,126,111,-6,13,0,101,10,30,6,27,6,33,6,40
885,143,143,29,32,1,43,10,30,18,6,17,37,18,38
1177,115,111,-9,17,0,34,10,30,6,42,6,51,6,59
1300,136,132,75,19,1,43,10,30,11,26,10,11,11,45
1309,144,146,52,18,1,14,10,30,15,16,14,24,15,34
1376,137,112,4,12,0,101,10,30,15,29,15,25,15,41
1409,296,292,13,13,0,29,10,30,18,43,18,30,18,56
1550,81,73,84,21,1,8,10,30,21,44,20,20,22,5
1567,144,175,-4,16,0,14,10,30,7,56,8,0,8,12
1574,130,118,-4,15,0,43,10,30,6,56,7,0,7,11
1627,137,159,113,36,1,43,10,30,18,47,16,54,19,23
1630,144,159,6,23,0,14,10,30,16,33,16,27,16,56
1643,82,69,133,22,1,8,10,30,14,36,12,23,14,58
1662,138,114,26,21,1,101,10,30,20,28,20,2,20,49
1718,82,70,-4,16,0,8,10,30,7,15,7,19,7,31
1729,122,120,80,32,1,34,10,30,21,8,19,48,21,40
1828,120,111,-5,12,0,45,10,30,5,0,5,5,5,12
1907,125,121,-9,18,0,45,10,30,7,31,7,40,7,49
1980,125,116,-9,21,0,45,10,30,11,40,11,49,12,1
1991,128,116,20,19,1,45,10,30,18,6,17,46,18,25
1994,75,75,-5,19,0,8,10,30,5,15,5,20,5,34
2328,297,307,-4,19,0,29,10,30,6,56,7,0,7,15
2344,122,116,-8,23,0,34,10,30,7,25,7,33,7,48
2619,151,149,17,25,1,14,10,30,9,42,9,25,10,7
2717,122,111,17,17,1,34,10,30,9,34,9,17,9,51
2737,293,293,13,19,0,29,10,30,11,27,11,14,11,46
2770,142,161,-2,16,0,14,10,30,6,18,6,20,6,34
2841,140,124,41,14,1,43,10,30,20,39,19,58,20,53
242,147,141,61,19,1,14,10,31,18,14,17,13,18,33
309,115,93,34,13,1,12,10,31,17,22,16,48,17,35
476,244,247,-9,14,0,100,10,31,11,35,11,44,11,49
496,110,105,51,13,1,12,10,31,12,5,11,14,12,18
603,128,113,30,14,1,45,10,31,15,27,14,57,15,41
738,142,148,3,12,0,14,10,31,12,32,12,29,12,44
795,115,133,36,32,1,34,10,31,13,36,13,0,14,8
799,86,91,-1,27,0,8,10,31,8,47,8,48,9,14
835,126,122,-8,11,0,101,10,31,6,25,6,33,6,36
1177,115,110,-8,13,0,34,10,31,6,43,6,51,6,56
1300,136,124,51,31,1,43,10,31,11,2,10,11,11,33
1309,144,145,-2,27,0,14,10,31,14,22,14,24,14,49
1376,137,127,52,23,1,101,10,31,16,17,15,25,16,40
1409,296,316,4,17,0,29,10,31,18,34,18,30,18,51
1567,144,174,-4,41,0,14,10,31,7,56,8,0,8,37
1574,130,109,3,19,0,43,10,31,7,3,7,0,7,22
1630,144,136,34,17,1,14,10,31,17,1,16,27,17,18
1643,82,125,96,65,1,8,10,31,13,59,12,23,15,4
1662,138,115,-6,14,0,101,10,31,19,56,20,2,20,10
1718,82,91,-5,28,0,8,10,31,7,14,7,19,7,42
1729,122,107,80,17,1,34,10,31,21,8,19,48,21,25
1828,120,113,-4,13,0,45,10,31,5,1,5,5,5,14
1907,125,143,-5,28,0,45,10,31,7,35,7,40,8,3
1980,125,123,-4,19,0,45,10,31,11,45,11,49,12,4
1994,75,88,-5,27,0,8,10,31,5,15,5,20,5,42
2328,297,294,2,22,0,29,10,31,7,2,7,0,7,24
2344,122,110,-5,16,0,34,10,31,7,28,7,33,7,44
2440,133,127,-6,17,0,43,10,31,5,54,6,0,6,11
2552,121,106,27,15,1,34,10,31,19,4,18,37,19,19
2619,151,136,-5,17,0,14,10,31,9,20,9,25,9,37
2717,122,115,-6,23,0,34,10,31,9,11,9,17,9,34
2737,293,277,-6,21,0,29,10,31,11,8,11,14,11,29
2770,142,144,0,14,0,14,10,31,6,20,6,20,6,34
2778,151,155,-5,15,0,14,10,31,9,55,10,0,10,10
2841,140,114,32,14,1,43,10,31,20,30,19,58,20,44
242,148,145,-2,16,0,14,1,11,18,15,18,17,18,31
309,119,92,-7,12,0,12,1,11,16,54,17,1,17,6
440,245,255,-6,12,0,100,1,11,18,11,18,17,18,23
476,244,230,-5,11,0,100,1,11,11,39,11,44,11,50
496,110,96,-7,15,0,12,1,11,11,26,11,33,11,41
603,128,119,-4,16,0,45,1,11,14,53,14,57,15,9
649,151,148,-9,19,0,14,1,11,19,51,20,0,20,10
738,142,151,-5,18,0,14,1,11,12,24,12,29,12,42
795,115,99,1,12,0,34,1,11,13,1,13,0,13,13
799,86,69,-6,15,0,8,1,11,8,42,8,48,8,57
835,126,107,-2,11,0,101,1,11,6,31,6,33,6,42
885,143,148,-5,15,0,43,1,11,17,32,17,37,17,47
1177,115,103,-1,15,0,34,1,11,6,50,6,51,7,5
1300,136,121,-2,21,0,43,1,11,10,9,10,11,10,30
1309,144,140,-1,14,0,14,1,11,14,23,14,24,14,37
1376,137,113,1,12,0,101,1,11,15,26,15,25,15,38
1409,296,271,-2,14,0,29,1,11,18,28,18,30,18,42
1550,81,64,-4,14,0,8,1,11,20,16,20,20,20,30
1567,144,143,63,16,1,14,1,11,9,3,8,0,9,19
1574,130,113,-2,14,0,43,1,11,6,58,7,0,7,12
1627,137,113,0,14,0,43,1,11,16,54,16,54,17,8
1630,144,145,-3,15,0,14,1,11,16,24,16,27,16,39
1643,82,95,-4,37,0,8,1,11,12,19,12,23,12,56
1662,138,125,-7,27,0,101,1,11,19,55,20,2,20,22
1718,82,0,0,0,0,8,1,11,0,0,7,19,0,0
1729,122,112,-3,21,0,34,1,11,19,45,19,48,20,6
1828,120,115,-5,18,0,45,1,11,5,0,5,5,5,18
1907,125,111,-4,15,0,45,1,11,7,36,7,40,7,51
1980,125,119,-7,16,0,45,1,11,11,42,11,49,11,58
1991,128,110,-7,13,0,45,1,11,17,39,17,46,17,52
1994,75,93,-4,39,0,8,1,11,5,16,5,20,5,55
2328,297,298,0,19,0,29,1,11,7,0,7,0,7,19
2344,122,119,27,24,1,34,1,11,8,0,7,33,8,24
2440,133,115,44,15,1,43,1,11,6,44,6,0,6,59
2552,121,117,23,14,1,34,1,11,19,0,18,37,19,14
2619,151,146,-6,15,0,14,1,11,9,19,9,25,9,34
2717,122,107,16,16,1,34,1,11,9,33,9,17,9,49
2737,293,272,4,16,0,29,1,11,11,18,11,14,11,34
2770,142,164,-7,23,0,14,1,11,6,13,6,20,6,36
2778,151,161,-4,32,0,14,1,11,9,56,10,0,10,28
2841,140,135,-6,19,0,43,1,11,19,52,19,58,20,11
309,113,87,-4,15,0,12,2,11,14,50,14,54,15,5
440,245,250,-13,16,0,100,2,11,18,4,18,17,18,20
476,244,262,-7,19,0,100,2,11,11,37,11,44,11,56
603,128,102,1,10,0,45,2,11,14,58,14,57,15,8
738,142,149,-6,21,0,14,2,11,12,23,12,29,12,44
799,86,80,-6,21,0,8,2,11,8,42,8,48,9,3
835,126,124,-4,17,0,101,2,11,6,29,6,33,6,46
885,143,113,-1,11,0,43,2,11,17,36,17,37,17,47
1177,115,112,-4,15,0,34,2,11,6,47,6,51,7,2
1309,144,146,-5,13,0,14,2,11,14,19,14,24,14,32
1409,296,283,-7,15,0,29,2,11,18,23,18,30,18,38
1567,144,145,0,14,0,14,2,11,8,0,8,0,8,14
1574,130,119,-1,19,0,43,2,11,6,59,7,0,7,18
1630,144,137,-6,15,0,14,2,11,16,21,16,27,16,36
1643,82,78,-5,19,0,8,2,11,12,18,12,23,12,37
1718,82,81,-8,28,0,8,2,11,7,11,7,19,7,39
1729,122,104,-7,17,0,34,2,11,19,41,19,48,19,58
1828,120,111,-7,12,0,45,2,11,4,58,5,5,5,10
1907,125,119,-2,14,0,45,2,11,7,38,7,40,7,52
1980,125,99,-6,12,0,45,2,11,11,43,11,49,11,55
1994,75,75,10,28,0,8,2,11,5,30,5,20,5,58
2328,297,277,-5,15,0,29,2,11,6,55,7,0,7,10
2344,122,107,3,17,0,34,2,11,7,36,7,33,7,53
2440,133,122,-4,23,0,43,2,11,5,56,6,0,6,19
2552,121,122,-6,22,0,34,2,11,18,31,18,37,18,53
2619,151,142,10,16,0,14,2,11,9,35,9,25,9,51
2717,119,125,-1,29,0,34,2,11,8,33,8,34,9,2
2737,293,292,-1,22,0,29,2,11,11,13,11,14,11,35
2770,147,0,-6,0,0,14,2,11,5,54,6,0,0,0
242,158,153,2,13,0,14,3,11,18,19,18,17,18,32
309,115,107,-7,18,0,12,3,11,16,58,17,5,17,16
440,263,241,1,14,0,100,3,11,18,1,18,0,18,15
476,261,251,-6,13,0,100,3,11,11,38,11,44,11,51
603,126,126,1199,23,1,45,3,11,11,8,15,9,11,31
649,157,148,-6,19,0,14,3,11,19,54,20,0,20,13
738,152,144,-6,11,0,14,3,11,12,16,12,22,12,27
795,118,102,-5,15,0,34,3,11,13,12,13,17,13,27
799,89,75,-5,17,0,8,3,11,8,43,8,48,9,0
835,138,129,-4,28,0,101,3,11,9,55,9,59,10,23
885,143,127,-2,12,0,43,3,11,17,39,17,41,17,51
1177,119,106,-7,16,0,34,3,11,6,23,6,30,6,39
1300,138,124,-6,20,0,43,3,11,10,1,10,7,10,21
1309,151,140,-1,13,0,14,3,11,14,35,14,36,14,48
1376,130,132,-8,28,0,101,3,11,15,26,15,34,15,54
1409,313,303,1,22,0,29,3,11,19,16,19,15,19,38
1550,77,70,-2,22,0,8,3,11,20,20,20,22,20,42
1567,156,146,-8,20,0,14,3,11,7,44,7,52,8,4
1574,141,111,-6,13,0,43,3,11,7,18,7,24,7,31
1627,138,122,-3,24,0,43,3,11,16,51,16,54,17,15
1630,155,175,0,33,0,14,3,11,16,24,16,24,16,57
1643,78,74,-6,23,0,8,3,11,12,21,12,27,12,44
1662,138,115,16,16,1,101,3,11,20,18,20,2,20,34
1718,83,98,-6,32,0,8,3,11,7,1,7,7,7,33
1729,125,104,-4,13,0,34,3,11,19,44,19,48,19,57
1828,119,109,0,16,0,45,3,11,5,6,5,6,5,22
1980,130,102,-6,11,0,45,3,11,11,43,11,49,11,54
1991,131,104,-5,13,0,45,3,11,17,41,17,46,17,54
1994,78,61,-5,14,0,8,3,11,5,0,5,5,5,14
2328,310,301,-5,16,0,29,3,11,6,55,7,0,7,11
2344,123,112,-9,14,0,34,3,11,7,24,7,33,7,38
2552,123,105,0,12,0,34,3,11,18,39,18,39,18,51
2619,156,146,-6,16,0,14,3,11,9,15,9,21,9,31
2717,128,120,-7,29,0,34,3,11,9,13,9,20,9,42
2737,309,288,0,17,0,29,3,11,11,14,11,14,11,31
2770,152,141,-6,16,0,14,3,11,6,11,6,17,6,27
2778,156,159,-3,22,0,14,3,11,9,54,9,57,10,16
2841,140,134,7,22,0,43,3,11,20,5,19,58,20,27
2887,109,90,-3,14,0,12,3,11,6,8,6,11,6,22
242,158,155,16,22,1,14,4,11,18,33,18,17,18,55
309,115,101,-11,16,0,12,4,11,16,54,17,5,17,10
440,263,231,-7,14,0,100,4,11,17,53,18,0,18,7
476,261,240,-5,11,0,100,4,11,11,39,11,44,11,50
496,114,100,-9,14,0,12,4,11,11,20,11,29,11,34
603,126,107,74,18,1,45,4,11,16,23,15,9,16,41
649,157,162,43,22,1,14,4,11,20,43,20,0,21,5
738,152,147,11,8,0,14,4,11,12,33,12,22,12,41
795,118,106,42,15,1,34,4,11,13,59,13,17,14,14
799,89,62,-5,15,0,8,4,11,8,43,8,48,8,58
835,131,0,0,0,0,101,4,11,0,0,6,32,0,0
885,143,146,0,19,0,43,4,11,17,41,17,41,18,0
1177,119,110,-3,15,0,34,4,11,6,27,6,30,6,42
1300,138,129,-3,22,0,43,4,11,10,51,10,54,11,13
1309,151,152,27,21,1,14,4,11,15,3,14,36,15,24
1376,130,110,-6,13,0,101,4,11,15,28,15,34,15,41
1409,313,274,-2,15,0,29,4,11,19,13,19,15,19,28
1550,77,68,-8,16,0,8,4,11,20,14,20,22,20,30
1567,156,149,-5,10,0,14,4,11,7,47,7,52,7,57
1574,141,129,0,21,0,43,4,11,7,24,7,24,7,45
1627,138,120,-1,17,0,43,4,11,16,53,16,54,17,10
1630,155,152,2,14,0,14,4,11,16,26,16,24,16,40
1643,78,76,-6,23,0,8,4,11,12,21,12,27,12,44
1662,138,115,24,15,1,101,4,11,20,26,20,2,20,41
1718,83,92,10,38,0,8,4,11,7,17,7,7,7,55
1729,125,100,-9,11,0,34,4,11,19,39,19,48,19,50
1828,119,104,23,10,1,45,4,11,5,29,5,6,5,39
1980,130,106,-8,12,0,45,4,11,11,41,11,49,11,53
1991,131,109,172,19,1,45,4,11,20,38,17,46,20,57
1994,78,52,-5,11,0,8,4,11,5,0,5,5,5,11
2328,310,299,0,15,0,29,4,11,7,0,7,0,7,15
2344,123,111,6,14,0,34,4,11,7,39,7,33,7,53
2552,123,115,-6,13,0,34,4,11,18,33,18,39,18,46
2619,156,145,-5,13,0,14,4,11,9,16,9,21,9,29
2717,128,113,68,13,1,34,4,11,10,28,9,20,10,41
2737,309,290,-8,22,0,29,4,11,11,6,11,14,11,28
2770,152,179,-8,24,0,14,4,11,6,9,6,17,6,33
2778,156,149,-4,13,0,14,4,11,9,53,9,57,10,6
2841,140,114,-9,13,0,43,4,11,19,49,19,58,20,2
242,158,148,137,13,1,14,5,11,20,34,18,17,20,47
309,115,99,-9,12,0,12,5,11,16,56,17,5,17,8
440,263,243,-6,16,0,100,5,11,17,54,18,0,18,10
476,261,243,-5,18,0,100,5,11,11,39,11,44,11,57
496,114,101,-6,13,0,12,5,11,11,23,11,29,11,36
603,126,114,-5,19,0,45,5,11,15,4,15,9,15,23
649,157,148,148,17,1,14,5,11,22,28,20,0,22,45
738,152,153,-8,23,0,14,5,11,12,14,12,22,12,37
795,118,106,-5,15,0,34,5,11,13,12,13,17,13,27
799,89,60,-8,16,0,8,5,11,8,40,8,48,8,56
835,131,114,-7,13,0,101,5,11,6,25,6,32,6,38
885,143,143,-5,16,0,43,5,11,17,36,17,41,17,52
1177,119,108,64,14,1,34,5,11,7,34,6,30,7,48
1300,138,152,8,33,0,43,5,11,11,2,10,54,11,35
1309,151,145,-5,14,0,14,5,11,14,31,14,36,14,45
1409,313,277,21,12,1,29,5,11,19,36,19,15,19,48
1550,77,84,1,24,0,8,5,11,20,23,20,22,20,47
1567,156,160,-5,20,0,14,5,11,7,47,7,52,8,7
1627,138,120,-5,16,0,43,5,11,16,49,16,54,17,5
1630,155,149,-3,24,0,14,5,11,16,21,16,24,16,45
1643,78,68,-7,20,0,8,5,11,12,20,12,27,12,40
1662,138,120,-6,16,0,101,5,11,19,56,20,2,20,12
1718,83,67,-10,11,0,8,5,11,6,57,7,7,7,8
1729,125,113,-10,22,0,34,5,11,19,38,19,48,20,0
1828,119,109,-8,9,0,45,5,11,4,58,5,6,5,7
1980,130,120,-8,18,0,45,5,11,11,41,11,49,11,59
1991,131,118,-5,23,0,45,5,11,17,41,17,46,18,4
1994,78,75,2,18,0,8,5,11,5,7,5,5,5,25
2328,310,278,-10,11,0,29,5,11,6,50,7,0,7,1
2344,123,109,-7,15,0,34,5,11,7,26,7,33,7,41
2619,156,147,-7,19,0,14,5,11,9,14,9,21,9,33
2717,128,97,-5,10,0,34,5,11,9,15,9,20,9,25
2737,309,289,-8,30,0,29,5,11,11,6,11,14,11,36
2770,152,143,-6,10,0,14,5,11,6,11,6,17,6,21
2841,140,132,-5,12,0,43,5,11,19,53,19,58,20,5
242,158,165,-3,22,0,14,6,11,18,14,18,17,18,36
309,115,111,-5,28,0,12,6,11,17,0,17,5,17,28
440,263,243,-4,13,0,100,6,11,17,56,18,0,18,9
476,261,246,-3,10,0,100,6,11,11,41,11,44,11,51
496,114,100,-7,10,0,12,6,11,11,22,11,29,11,32
603,126,121,-10,23,0,45,6,11,14,59,15,9,15,22
649,157,137,81,16,1,14,6,11,21,21,20,0,21,37
738,152,140,-9,11,0,14,6,11,12,13,12,22,12,24
795,118,102,152,15,1,34,6,11,15,49,13,17,16,4
799,89,63,-9,15,0,8,6,11,8,39,8,48,8,54
835,131,125,-6,14,0,101,6,11,6,26,6,32,6,40
885,143,134,-4,14,0,43,6,11,17,37,17,41,17,51
1177,119,97,-5,11,0,34,6,11,6,25,6,30,6,36
1300,138,115,89,9,1,43,6,11,12,23,10,54,12,32
1309,151,143,-1,13,0,14,6,11,14,35,14,36,14,48
1376,130,125,-9,23,0,101,6,11,15,25,15,34,15,48
1409,313,290,-7,9,0,29,6,11,19,8,19,15,19,17
1550,77,64,16,19,1,8,6,11,20,38,20,22,20,57
1567,156,162,-5,20,0,14,6,11,7,47,7,52,8,7
1574,141,121,1,16,0,43,6,11,7,25,7,24,7,41
1627,138,147,55,29,1,43,6,11,17,49,16,54,18,18
1630,155,142,1,10,0,14,6,11,16,25,16,24,16,35
1643,78,94,-7,43,0,8,6,11,12,20,12,27,13,3
1662,138,117,-6,13,0,101,6,11,19,56,20,2,20,9
1718,83,79,-10,22,0,8,6,11,6,57,7,7,7,19
1729,125,99,-2,15,0,34,6,11,19,46,19,48,20,1
1828,119,105,-7,11,0,45,6,11,4,59,5,6,5,10
1980,130,103,-9,8,0,45,6,11,11,40,11,49,11,48
1991,131,113,-5,11,0,45,6,11,17,41,17,46,17,52
1994,78,66,-5,17,0,8,6,11,5,0,5,5,5,17
2328,310,298,-1,15,0,29,6,11,6,59,7,0,7,14
2344,123,108,-9,17,0,34,6,11,7,24,7,33,7,41
2619,156,145,-8,13,0,14,6,11,9,13,9,21,9,26
2717,128,111,-9,13,0,34,6,11,9,11,9,20,9,24
2737,309,286,-3,17,0,29,6,11,11,11,11,14,11,28
2770,152,165,-5,20,0,14,6,11,6,12,6,17,6,32
2841,140,138,-8,16,0,43,6,11,19,50,19,58,20,6
242,158,146,39,18,1,14,7,11,18,56,18,17,19,14
309,115,99,-8,21,0,12,7,11,16,57,17,5,17,18
440,263,247,-2,13,0,100,7,11,17,58,18,0,18,11
476,261,248,0,11,0,100,7,11,11,44,11,44,11,55
496,114,102,-1,19,0,12,7,11,11,28,11,29,11,47
603,126,125,-6,21,0,45,7,11,15,3,15,9,15,24
649,157,151,34,21,1,14,7,11,20,34,20,0,20,55
738,152,140,80,13,1,14,7,11,13,42,12,22,13,55
795,118,94,-4,10,0,34,7,11,13,13,13,17,13,23
799,89,61,-5,14,0,8,7,11,8,43,8,48,8,57
835,131,122,-7,13,0,101,7,11,6,25,6,32,6,38
885,143,133,1,28,0,43,7,11,17,42,17,41,18,10
1177,119,101,-5,12,0,34,7,11,6,25,6,30,6,37
1300,138,128,1,17,0,43,7,11,10,55,10,54,11,12
1309,151,161,2,25,0,14,7,11,14,38,14,36,15,3
1376,130,123,-2,19,0,101,7,11,15,32,15,34,15,51
1409,313,312,-5,23,0,29,7,11,19,10,19,15,19,33
1550,77,88,-2,31,0,8,7,11,20,20,20,22,20,51
1567,156,147,-7,13,0,14,7,11,7,45,7,52,7,58
1574,141,122,-5,15,0,43,7,11,7,19,7,24,7,34
1627,138,120,17,16,1,43,7,11,17,11,16,54,17,27
1630,155,151,32,19,1,14,7,11,16,56,16,24,17,15
1643,78,77,7,22,0,8,7,11,12,34,12,27,12,56
1662,138,136,44,27,1,101,7,11,20,46,20,2,21,13
1718,83,58,-6,12,0,8,7,11,7,1,7,7,7,13
1729,125,111,34,16,1,34,7,11,20,22,19,48,20,38
1828,119,133,-6,12,0,45,7,11,5,0,5,6,5,12
1980,130,111,-7,15,0,45,7,11,11,42,11,49,11,57
1991,131,113,-2,16,0,45,7,11,17,44,17,46,18,0
1994,78,65,-6,20,0,8,7,11,4,59,5,5,5,19
2328,310,321,-3,19,0,29,7,11,6,57,7,0,7,16
2344,123,109,0,20,0,34,7,11,7,33,7,33,7,53
2552,123,114,-3,14,0,34,7,11,18,36,18,39,18,50
2619,156,143,-6,16,0,14,7,11,9,15,9,21,9,31
2717,125,111,0,12,0,34,7,11,8,45,8,45,8,57
2737,309,291,6,17,0,29,7,11,11,20,11,14,11,37
2770,152,143,-5,16,0,14,7,11,6,12,6,17,6,28
2778,156,149,-5,18,0,14,7,11,9,52,9,57,10,10
2841,140,133,-3,24,0,43,7,11,19,55,19,58,20,19
242,158,138,-1,14,0,14,8,11,18,16,18,17,18,30
309,115,115,-7,13,0,12,8,11,16,58,17,5,17,11
440,263,252,-3,16,0,100,8,11,17,57,18,0,18,13
476,261,248,0,23,0,100,8,11,11,44,11,44,12,7
496,114,95,-6,13,0,12,8,11,11,23,11,29,11,36
603,126,110,-7,20,0,45,8,11,15,2,15,9,15,22
649,157,122,67,13,1,14,8,11,21,7,20,0,21,20
738,152,142,1,16,0,14,8,11,12,23,12,22,12,39
795,118,103,40,21,1,34,8,11,13,57,13,17,14,18
799,89,80,-3,23,0,8,8,11,8,45,8,48,9,8
835,131,114,-9,15,0,101,8,11,6,23,6,32,6,38
885,143,125,-3,19,0,43,8,11,17,38,17,41,17,57
1177,119,117,-3,25,0,34,8,11,6,27,6,30,6,52
1300,138,121,-1,21,0,43,8,11,10,53,10,54,11,14
1309,151,140,3,16,0,14,8,11,14,39,14,36,14,55
1376,130,140,-2,31,0,101,8,11,15,32,15,34,16,3
1409,313,281,-6,17,0,29,8,11,19,9,19,15,19,26
1550,77,98,-7,30,0,8,8,11,20,15,20,22,20,45
1567,156,150,19,19,1,14,8,11,8,11,7,52,8,30
1574,141,119,-7,14,0,43,8,11,7,17,7,24,7,31
1627,138,119,-5,18,0,43,8,11,16,49,16,54,17,7
1630,155,146,2,19,0,14,8,11,16,26,16,24,16,45
1643,78,90,-3,32,0,8,8,11,12,24,12,27,12,56
1662,138,138,4,22,0,101,8,11,20,6,20,2,20,28
1718,83,106,-8,54,0,8,8,11,6,59,7,7,7,53
1729,125,110,32,26,1,34,8,11,20,20,19,48,20,46
1828,119,124,-1,22,0,45,8,11,5,5,5,6,5,27
1980,130,113,-6,18,0,45,8,11,11,43,11,49,12,1
1991,131,106,77,14,1,45,8,11,19,3,17,46,19,17
1994,78,74,-1,20,0,8,8,11,5,4,5,5,5,24
2328,310,293,0,16,0,29,8,11,7,0,7,0,7,16
2344,123,108,-1,24,0,34,8,11,7,32,7,33,7,56
2552,123,107,-4,15,0,34,8,11,18,35,18,39,18,50
2619,156,156,-7,25,0,14,8,11,9,14,9,21,9,39
2717,125,125,2,13,0,34,8,11,8,43,8,41,8,56
2737,309,283,-4,22,0,29,8,11,11,10,11,14,11,32
2770,152,149,45,23,1,14,8,11,7,2,6,17,7,25
2778,156,146,-2,18,0,14,8,11,9,55,9,57,10,13
2841,140,114,-6,13,0,43,8,11,19,52,19,58,20,5
309,107,96,-3,12,0,12,9,11,15,9,15,12,15,21
440,263,238,-5,14,0,100,9,11,17,55,18,0,18,9
476,261,244,-6,17,0,100,9,11,11,33,11,39,11,50
738,152,134,30,12,1,14,9,11,12,52,12,22,13,4
799,89,70,-8,19,0,8,9,11,8,40,8,48,8,59
835,131,117,-4,15,0,101,9,11,6,28,6,32,6,43
885,143,132,0,14,0,43,9,11,17,41,17,41,17,55
1177,119,99,3,12,0,34,9,11,6,33,6,30,6,45
1309,151,133,2,8,0,14,9,11,14,38,14,36,14,46
1409,313,272,-2,14,0,29,9,11,19,13,19,15,19,27
